Load,Transportadora,Origem_Cidade,Destino_Cidade,Peso Bruto (kg),Cubagem,Data de Coleta,Data de Entrega,Prazo Contratado (dias),Prazo Realizado,Status Transporte,Tipo_Veiculo,Tipo_Transporte, Valor do Frete ,Valor do Frete (MT)
765885,QuickMove,Maputo,Nampula,4016,16.54,2/24/2023,3/1/2023,3,5,Atraso,Truck,Convencional,6.2496,2197.5
800661,TransLift,Matola,Beira,1228,27.54,4/6/2023,4/16/2023,11,10,Dentro do Prazo,VUC,Convencional,81000.0,97200.0
865168,Cargas Maputo,Moamba,Tete,307,3.87,5/8/2023,5/11/2023,3,3,Dentro do Prazo,VUC,Convencional,74280.0,89136.0
495386,QuickMove,Maputo,Nametil,953,4.17,7/2/2023,7/3/2023,2,1,Dentro do Prazo,VUC,Convencional,98160.0,117792.0
905494,TransLift,Matola,Marromeu,18020,87.23,9/2/2022,9/18/2022,13,16,Atraso,Carreta,Convencional,5.526,2014.63
759934,Cargas Maputo,Moamba,Nampula,207,9.74,5/3/2022,5/5/2022,3,2,Dentro do Prazo,VUC,Convencional,72900.0,87480.0
323216,QuickMove,Maputo,Macomia,482,5.61,5/23/2022,5/24/2022,1,1,Dentro do Prazo,VUC,Convencional,97300.0,116760.0
541241,TransLift,Matola,Angoche,1530,39.92,4/11/2022,4/14/2022,12,3,Dentro do Prazo,Truck,Convencional,5.983,2211.18
921252,QuickMove,Maputo,Chimoio,9996,56.8,5/19/2023,5/28/2023,2,9,Atraso,Carreta,Convencional,7.5408,2340.05
176814,TransLift,Matola,Mueda,5741,14.59,11/13/2022,11/27/2022,12,14,Atraso,Truck,Convencional,4.156,2322.99
196506,Cargas Maputo,Moamba,Gur��,240,27.57,2/28/2022,3/3/2022,7,3,Dentro do Prazo,VUC,Convencional,81700.0,98040.0
520784,TransLift,Matola,Cuamba,801,20.12,6/2/2023,6/8/2023,6,6,Dentro do Prazo,VUC,Convencional,66720.0,80064.0
631826,QuickMove,Maputo,B�zi,3468,44.32,10/20/2022,10/22/2022,2,2,Dentro do Prazo,Truck,Convencional,3.144,2381.77
599886,QuickMove,Maputo,Beira,8656,54.66,3/9/2022,3/11/2022,3,2,Dentro do Prazo,Truck,Convencional,4.812,2484.77
396418,Cargas Maputo,Moamba,Mueda,10779,41.81,6/29/2023,7/7/2023,7,8,Atraso,Truck,Convencional,3.888,2130.67
835530,QuickMove,Maputo,Cuamba,6374,52.48,10/22/2022,10/29/2022,3,7,Atraso,Truck,Convencional,4.62,2221.54
430244,TransLift,Matola,Mocuba,4635,16.99,2/10/2022,2/19/2022,10,9,Dentro do Prazo,Truck,Convencional,5.379,2085.45
721138,QuickMove,Maputo,Vilankulo,1454,20.0,5/1/2023,5/2/2023,2,1,Dentro do Prazo,VUC,Convencional,73440.0,88128.0
201361,Cargas Maputo,Moamba,Dondo,11963,53.86,12/9/2022,12/10/2022,3,1,Dentro do Prazo,Truck,Convencional,3.472,2576.17
801163,QuickMove,Maputo,Mueda,7281,9.46,10/19/2022,10/19/2022,2,0,Dentro do Prazo,Truck,Convencional,3.78,2320.54
844175,TransLift,Matola,Marracuene,1980,6.74,3/18/2023,3/31/2023,10,13,Atraso,Truck,Convencional,4.5912,2306.51
546586,Cargas Maputo,Moamba,Macomia,8057,49.82,7/6/2023,7/8/2023,7,2,Dentro do Prazo,Carreta,Convencional,6.294,2184.55
654331,QuickMove,Maputo,Manica,1463,17.51,3/31/2023,4/1/2023,1,1,Dentro do Prazo,VUC,Convencional,81120.0,97344.0
391295,QuickMove,Maputo,Pemba,8713,31.92,5/2/2023,5/4/2023,2,2,Dentro do Prazo,Truck,Convencional,6.0408,2506.25
283635,QuickMove,Maputo,Dondo,284,25.36,3/24/2023,3/27/2023,3,3,Dentro do Prazo,VUC,Convencional,91080.0,109296.0
314486,Cargas Maputo,Moamba,Manica,9384,28.62,9/22/2022,10/3/2022,5,11,Atraso,Truck,Convencional,3.367,2029.04
376818,Cargas Maputo,Moamba,Mueda,1255,21.29,8/29/2023,9/10/2023,7,12,Atraso,Toco,Convencional,2.8524,2530.42
173174,QuickMove,Maputo,Quelimane,1827,5.01,1/27/2022,2/5/2022,2,9,Atraso,Truck,Convencional,3.387,2233.06
198011,QuickMove,Maputo,Marromeu,7785,9.46,6/17/2023,6/23/2023,2,6,Atraso,Truck,Convencional,5.3772,2192.45
499028,QuickMove,Maputo,Manica,10976,12.03,4/7/2023,4/14/2023,1,7,Atraso,Truck,Convencional,4.1148,2413.94
413198,QuickMove,Maputo,Ressano Garcia,9686,12.35,6/28/2022,6/28/2022,1,0,Dentro do Prazo,Truck,Convencional,4.609,2270.53
491150,QuickMove,Maputo,Lichinga,9406,14.72,1/6/2023,1/6/2023,3,0,Dentro do Prazo,Truck,Convencional,4.1796,2103.02
903607,QuickMove,Maputo,Songo,1398,16.87,1/5/2023,1/6/2023,1,1,Dentro do Prazo,VUC,Convencional,64200.0,77040.0
845348,Cargas Maputo,Moamba,Macomia,5257,55.22,2/26/2023,3/4/2023,7,6,Dentro do Prazo,Truck,Convencional,4.8,2198.76
517219,QuickMove,Maputo,Montepuez,4725,6.99,12/2/2022,12/3/2022,1,1,Dentro do Prazo,Toco,Convencional,1.872,2341.25
495808,QuickMove,Maputo,Chimoio,5339,31.8,8/1/2023,8/3/2023,2,2,Dentro do Prazo,Truck,Convencional,5.2728,2485.33
691744,QuickMove,Maputo,Vilankulo,9320,32.94,4/21/2023,4/22/2023,2,1,Dentro do Prazo,Truck,Convencional,6.7032,2133.04
160935,QuickMove,Maputo,Xai-Xai,3303,10.91,4/23/2022,4/23/2022,2,0,Dentro do Prazo,Truck,Convencional,3.141,2352.77
362487,TransLift,Matola,Lichinga,239,3.81,8/5/2022,8/7/2022,9,2,Dentro do Prazo,VUC,Convencional,71300.0,85560.0
415695,QuickMove,Maputo,Pemba,22246,24.23,3/31/2022,4/7/2022,2,7,Atraso,Carreta,Convencional,7.686,2102.22
612186,TransLift,Matola,Angoche,1420,8.63,6/19/2022,6/19/2022,12,0,Dentro do Prazo,Toco,Convencional,2.734,2040.28
138093,QuickMove,Maputo,Gur��,7822,18.43,1/18/2023,1/18/2023,1,0,Dentro do Prazo,Truck,Convencional,4.7472,2252.7
866266,QuickMove,Maputo,Chokw�,262,4.98,11/26/2022,11/26/2022,2,0,Dentro do Prazo,VUC,Convencional,79200.0,95040.0
227671,QuickMove,Maputo,Inhambane,9089,50.03,6/21/2023,6/22/2023,3,1,Dentro do Prazo,Truck,Convencional,6.078,2539.29
453340,QuickMove,Maputo,Marracuene,7007,34.52,6/22/2022,6/23/2022,3,1,Dentro do Prazo,Truck,Convencional,5.283,2093.34
270737,Cargas Maputo,Moamba,Dondo,10168,28.58,6/16/2022,6/19/2022,3,3,Dentro do Prazo,Truck,Convencional,5.401,2358.48
506185,TransLift,Matola,Gur��,987,9.76,7/2/2022,7/16/2022,14,14,Dentro do Prazo,VUC,Convencional,83300.0,99960.0
368721,TransLift,Matola,Nametil,7853,15.47,5/6/2022,5/25/2022,14,19,Atraso,Truck,Convencional,3.936,2301.72
779086,QuickMove,Maputo,Xai-Xai,9325,18.88,3/23/2023,3/23/2023,2,0,Dentro do Prazo,Truck,Convencional,4.9908,2351.99
593381,TransLift,Matola,Moc�mboa da Praia,6623,30.02,1/9/2023,1/17/2023,8,8,Dentro do Prazo,Truck,Convencional,4.7928,2056.75
278870,QuickMove,Maputo,Chokw�,9421,26.85,5/8/2023,5/9/2023,2,1,Dentro do Prazo,Truck,Convencional,5.4,2218.48
222843,QuickMove,Maputo,Tete,11063,85.54,5/12/2022,5/12/2022,1,0,Dentro do Prazo,Carreta,Convencional,9.298,2349.16
930338,QuickMove,Maputo,Marracuene,5289,17.0,7/13/2023,7/20/2023,3,7,Atraso,Truck,Convencional,6.2352,2185.48
992623,QuickMove,Maputo,Xai-Xai,9317,25.81,4/16/2023,4/24/2023,2,8,Atraso,Truck,Convencional,5.4432,2059.53
936423,TransLift,Matola,Nametil,927,2.63,8/26/2022,8/31/2022,14,5,Dentro do Prazo,VUC,Convencional,77700.0,93240.0
702541,QuickMove,Maputo,Mutarara,857,2.59,8/17/2023,8/17/2023,3,0,Dentro do Prazo,VUC,Convencional,82200.0,98640.0
478719,QuickMove,Maputo,Quelimane,1179,22.55,1/23/2022,1/23/2022,2,0,Dentro do Prazo,VUC,Convencional,86500.0,103800.0
995016,QuickMove,Maputo,Nametil,9277,38.1,6/30/2023,7/1/2023,2,1,Dentro do Prazo,Truck,Convencional,6.1092,2167.33
309162,QuickMove,Maputo,Nametil,6341,13.0,11/27/2022,11/27/2022,2,0,Dentro do Prazo,Truck,Convencional,3.797,2337.56
387249,QuickMove,Maputo,Gur��,7017,40.41,4/13/2022,4/14/2022,1,1,Dentro do Prazo,Truck,Convencional,3.385,2597.06
735531,QuickMove,Maputo,Chokw�,1391,21.82,4/5/2023,4/7/2023,2,2,Dentro do Prazo,Truck,Convencional,4.3872,2561.26
138628,QuickMove,Maputo,Mandimba,2366,19.1,6/6/2022,6/13/2022,3,7,Atraso,Truck,Convencional,5.576,2123.69
772413,Cargas Maputo,Moamba,Montepuez,1338,9.25,6/15/2022,6/18/2022,6,3,Dentro do Prazo,VUC,Convencional,81600.0,97920.0
969783,QuickMove,Maputo,Songo,1755,13.6,9/5/2022,9/6/2022,1,1,Dentro do Prazo,VUC,Convencional,58200.0,69840.0
385180,Cargas Maputo,Moamba,Gur��,9510,49.76,5/22/2022,5/27/2022,7,5,Dentro do Prazo,Truck,Convencional,4.551,2469.46
508218,Cargas Maputo,Moamba,Mueda,3304,31.94,5/15/2023,5/17/2023,7,2,Dentro do Prazo,Truck,Convencional,3.7752,2123.53
655294,QuickMove,Maputo,Quelimane,767,23.36,5/28/2023,5/30/2023,2,2,Dentro do Prazo,VUC,Convencional,75360.0,90432.0
194176,QuickMove,Maputo,Marromeu,8086,53.1,11/1/2022,11/5/2022,2,4,Atraso,Truck,Convencional,4.305,2575.17
966085,Cargas Maputo,Moamba,Dondo,6175,23.04,2/24/2022,2/28/2022,3,4,Atraso,Truck,Convencional,3.073,2487.69
977153,TransLift,Matola,Maxixe,2968,5.19,6/23/2022,7/7/2022,8,14,Atraso,Truck,Convencional,4.566,2092.48
323031,QuickMove,Maputo,Gur��,5924,20.84,1/14/2023,1/14/2023,1,0,Dentro do Prazo,Toco,Convencional,2.868,2018.44
586491,TransLift,Matola,Moc�mboa da Praia,5041,44.34,8/30/2023,9/9/2023,8,10,Atraso,Truck,Convencional,3.9168,2427.7
111425,QuickMove,Maputo,Mandimba,1419,21.08,4/5/2023,4/5/2023,3,0,Dentro do Prazo,Truck,Convencional,6.6996,2437.04
562048,QuickMove,Maputo,Macia,9894,34.68,7/24/2023,7/31/2023,2,7,Atraso,Truck,Convencional,6.954,2533.34
772932,QuickMove,Maputo,Mandimba,9081,20.57,10/26/2022,10/28/2022,3,2,Dentro do Prazo,Truck,Convencional,5.686,2246.82
938384,QuickMove,Maputo,Maganja da Costa,691,7.34,2/22/2022,2/22/2022,1,0,Dentro do Prazo,VUC,Convencional,84700.0,101640.0
195105,QuickMove,Maputo,Gur��,10014,19.55,1/31/2022,2/1/2022,1,1,Dentro do Prazo,Truck,Convencional,3.864,2157.64
987396,ExpressCargo,Moamba,Manica,2406,50.85,11/1/2022,11/4/2022,5,3,Dentro do Prazo,Truck,Urgente,5.85,2427.02
514298,ExpressCargo,Maputo,Macia,5766,11.96,7/28/2022,7/28/2022,2,0,Dentro do Prazo,Toco,Urgente,3.0836,2024.7
370474,ExpressCargo,Maputo,Mueda,9540,44.62,7/7/2022,7/7/2022,2,0,Dentro do Prazo,Truck,Urgente,6.7886,2508.15
787060,ExpressCargo,Maputo,Marromeu,9717,51.09,3/25/2022,3/26/2022,2,1,Dentro do Prazo,Truck,Urgente,5.3131,2203.38
237141,ExpressCargo,Maputo,Macia,1287,21.51,11/11/2022,11/13/2022,2,2,Dentro do Prazo,VUC,Urgente,95810.0,114972.0
484363,ExpressCargo,Matola,Mandimba,7957,52.6,8/26/2023,9/1/2023,8,6,Dentro do Prazo,Truck,Urgente,6.75324,2011.1
281071,ExpressCargo,Maputo,Angoche,7356,53.87,10/18/2022,10/19/2022,1,1,Dentro do Prazo,Truck,Urgente,7.0889,2291.51
282548,ExpressCargo,Maputo,Xai-Xai,1750,26.08,1/16/2022,1/17/2022,2,1,Dentro do Prazo,VUC,Urgente,87230.0,104676.0
890505,ExpressCargo,Maputo,Massinga,12216,21.54,5/24/2023,5/24/2023,1,0,Dentro do Prazo,Carreta,Urgente,13.73268,2377.48
169188,ExpressCargo,Maputo,Lichinga,1556,21.43,1/20/2023,1/20/2023,3,0,Dentro do Prazo,VUC,Urgente,1.51008,2563.81
281531,ExpressCargo,Matola,Cuamba,4695,39.02,6/9/2023,6/12/2023,6,3,Dentro do Prazo,Truck,Urgente,6.49272,2488.79
765091,ExpressCargo,Maputo,Vilankulo,6065,54.62,8/16/2022,8/16/2022,2,0,Dentro do Prazo,Carreta,Urgente,11.4322,2410.72
598880,ExpressCargo,Maputo,Xai-Xai,2697,2.3,9/6/2022,9/8/2022,2,2,Dentro do Prazo,Truck,Urgente,5.9176,2127.1
581276,ExpressCargo,Maputo,Tete,7664,4.46,5/20/2022,5/21/2022,1,1,Dentro do Prazo,Truck,Urgente,7.1487,2547.58
473737,ExpressCargo,Maputo,Massinga,5920,6.74,2/26/2023,2/27/2023,1,1,Dentro do Prazo,Truck,Urgente,7.89516,2397.47
490693,Cargas Maputo,Moamba,Maganja da Costa,8839,39.43,6/1/2023,6/7/2023,6,6,Dentro do Prazo,Carreta,Convencional,6.4908,2022.79
646957,QuickMove,Maputo,Nampula,9270,32.07,8/31/2023,8/31/2023,3,0,Dentro do Prazo,Carreta,Convencional,10.548,2561.66
185148,TransLift,Matola,Marracuene,511,11.87,3/5/2022,3/9/2022,10,4,Dentro do Prazo,VUC,Convencional,72900.0,87480.0
179708,QuickMove,Maputo,Chokw�,4138,12.67,7/25/2023,7/27/2023,2,2,Dentro do Prazo,Truck,Convencional,6.0636,2230.28
502147,QuickMove,Maputo,Pemba,1448,21.4,1/19/2022,1/21/2022,2,2,Dentro do Prazo,VUC,Convencional,53100.0,63720.0
505722,QuickMove,Maputo,Ressano Garcia,4899,13.6,5/18/2023,5/20/2023,1,2,Atraso,Truck,Convencional,5.7156,2280.86
102006,QuickMove,Maputo,Quelimane,1671,20.46,2/7/2022,2/7/2022,2,0,Dentro do Prazo,VUC,Convencional,95500.0,114600.0
676749,Cargas Maputo,Moamba,Tete,6408,6.86,2/5/2022,2/8/2022,3,3,Dentro do Prazo,Truck,Convencional,5.172,2049.21
790060,QuickMove,Maputo,Nampula,1028,9.59,7/7/2022,7/17/2022,3,10,Atraso,VUC,Convencional,87900.0,105480.0
704625,QuickMove,Maputo,B�zi,4245,9.52,4/4/2022,4/13/2022,2,9,Atraso,Truck,Convencional,5.374,2082.45
709870,QuickMove,Maputo,Marracuene,4172,2.08,4/1/2023,4/5/2023,3,4,Atraso,Truck,Convencional,6.504,2593.8
497672,QuickMove,Maputo,Gur��,9437,17.67,1/6/2022,1/9/2022,1,3,Atraso,Truck,Convencional,3.272,2087.93
505711,Cargas Maputo,Moamba,Mueda,6360,36.08,6/10/2022,6/17/2022,7,7,Dentro do Prazo,Truck,Convencional,5.429,2193.51
399709,QuickMove,Maputo,Ressano Garcia,22599,66.24,2/17/2022,2/17/2022,1,0,Dentro do Prazo,Carreta,Convencional,9.288,2297.15
703941,Cargas Maputo,Moamba,Macomia,4451,27.27,11/21/2022,11/30/2022,7,9,Atraso,Truck,Convencional,5.653,2382.78
162784,QuickMove,Maputo,Manica,4327,15.67,8/24/2023,8/24/2023,1,0,Dentro do Prazo,Truck,Convencional,5.9244,2580.11
622319,TransLift,Matola,Macomia,10159,26.46,7/31/2023,8/1/2023,5,1,Dentro do Prazo,Truck,Convencional,4.8168,2518.78
552933,QuickMove,Maputo,Maganja da Costa,6472,47.94,7/13/2023,7/13/2023,1,0,Dentro do Prazo,Truck,Convencional,6.7968,2182.16
292992,QuickMove,Maputo,Cuamba,18147,75.62,3/26/2022,4/4/2022,3,9,Atraso,Carreta,Convencional,6.91,2536.29
987471,QuickMove,Maputo,Angoche,512,14.67,1/7/2022,1/8/2022,1,1,Dentro do Prazo,VUC,Convencional,73800.0,88560.0
457281,Cargas Maputo,Moamba,Ressano Garcia,12834,54.01,1/29/2022,2/2/2022,4,4,Dentro do Prazo,Carreta,Convencional,6.984,2319.38
260358,QuickMove,Maputo,Mueda,1228,18.25,9/30/2022,10/1/2022,2,1,Dentro do Prazo,VUC,Convencional,61900.0,74280.0
666816,TransLift,Matola,Inhambane,1287,20.96,8/9/2022,8/21/2022,13,12,Dentro do Prazo,Truck,Convencional,5.869,2474.04
947858,QuickMove,Maputo,Nametil,3737,17.1,6/18/2022,6/25/2022,2,7,Atraso,Truck,Convencional,3.366,2311.04
581464,QuickMove,Maputo,Maganja da Costa,17932,40.21,8/16/2023,8/17/2023,1,1,Dentro do Prazo,Carreta,Convencional,9.5604,2084.47
349882,TransLift,Matola,Songo,5402,53.33,10/16/2022,10/29/2022,8,13,Atraso,Truck,Convencional,3.347,2422.02
720584,QuickMove,Maputo,Marromeu,6519,13.71,1/7/2023,1/7/2023,2,0,Dentro do Prazo,Truck,Convencional,6.3924,2370.67
725881,TransLift,Matola,Angoche,570,15.63,9/27/2022,10/9/2022,12,12,Dentro do Prazo,VUC,Convencional,57400.0,68880.0
627374,QuickMove,Maputo,Chokw�,5544,21.61,3/10/2022,3/10/2022,2,0,Dentro do Prazo,Truck,Convencional,5.157,2021.19
599200,QuickMove,Maputo,Macomia,7377,29.71,8/30/2023,8/31/2023,1,1,Dentro do Prazo,Truck,Convencional,4.4628,2601.36
474711,QuickMove,Maputo,Chimoio,4942,3.14,3/6/2023,3/8/2023,2,2,Dentro do Prazo,Truck,Convencional,5.142,2314.17
753299,QuickMove,Maputo,Macia,1051,5.44,11/21/2022,11/22/2022,2,1,Dentro do Prazo,VUC,Convencional,60600.0,72720.0
189111,QuickMove,Maputo,Manica,9094,27.59,8/1/2022,8/2/2022,1,1,Dentro do Prazo,Truck,Convencional,5.11,2572.13
981376,QuickMove,Maputo,Songo,16722,67.82,10/5/2022,10/6/2022,1,1,Dentro do Prazo,Carreta,Convencional,7.484,2213.98
200381,Cargas Maputo,Moamba,Chimoio,11119,8.41,11/14/2022,11/15/2022,4,1,Dentro do Prazo,Truck,Convencional,5.873,2208.05
951847,QuickMove,Maputo,Beira,1563,30.55,11/16/2022,11/25/2022,3,9,Atraso,Truck,Convencional,5.25,2431.3
288260,TransLift,Matola,Mocuba,4151,56.72,4/19/2023,5/3/2023,10,14,Atraso,Truck,Convencional,4.7688,2075.72
823485,QuickMove,Maputo,Beira,801,13.29,10/27/2022,10/27/2022,3,0,Dentro do Prazo,VUC,Convencional,51500.0,61800.0
465381,TransLift,Matola,Quelimane,5063,84.45,2/7/2023,2/13/2023,9,6,Dentro do Prazo,Carreta,Convencional,9.9012,2520.88
852684,TransLift,Matola,Pemba,7236,43.88,12/3/2022,12/17/2022,14,14,Dentro do Prazo,Truck,Convencional,5.128,2261.15
537861,QuickMove,Maputo,Nametil,8382,31.12,9/19/2022,9/20/2022,2,1,Dentro do Prazo,Truck,Convencional,4.401,2313.28
346527,TransLift,Matola,Inhambane,8806,24.7,8/27/2022,8/29/2022,13,2,Dentro do Prazo,Truck,Convencional,4.487,2094.38
472493,Cargas Maputo,Moamba,Marracuene,6901,8.78,8/18/2023,9/1/2023,7,14,Atraso,Carreta,Convencional,8.6124,2584.33
654602,ExpressCargo,Maputo,Mueda,10104,46.35,5/25/2023,5/27/2023,2,2,Dentro do Prazo,Truck,Urgente,5.90928,2216.09
775406,Cargas Maputo,Moamba,Lichinga,4029,42.23,4/10/2022,4/10/2022,2,0,Dentro do Prazo,Truck,Convencional,5.195,2338.23
879214,QuickMove,Maputo,Xai-Xai,3032,85.19,6/19/2022,6/20/2022,2,1,Dentro do Prazo,Carreta,Convencional,6.008,2164.21
150709,QuickMove,Maputo,Vilankulo,3353,5.11,6/17/2023,6/26/2023,2,9,Atraso,Toco,Convencional,2.0556,2502.47
311540,TransLift,Matola,Xai-Xai,2033,49.89,10/24/2022,10/27/2022,14,3,Dentro do Prazo,Truck,Convencional,4.55,2440.46
489930,Cargas Maputo,Moamba,Moc�mboa da Praia,1928,13.79,3/5/2023,3/9/2023,4,4,Dentro do Prazo,Truck,Convencional,4.3464,2379.22
184185,ExpressCargo,Moamba,Lichinga,7625,54.27,11/6/2022,11/8/2022,2,2,Dentro do Prazo,Truck,Urgente,5.0869,2534.1
579923,QuickMove,Maputo,Songo,14368,36.13,9/3/2022,9/5/2022,1,2,Atraso,Carreta,Convencional,8.126,2282.75
220575,QuickMove,Maputo,Tete,9421,42.52,3/5/2023,3/12/2023,1,7,Atraso,Truck,Convencional,5.2056,2520.25
622830,QuickMove,Maputo,B�zi,4534,82.45,5/7/2023,5/7/2023,2,0,Dentro do Prazo,Carreta,Convencional,10.8972,2333.08
183840,QuickMove,Maputo,Maganja da Costa,6969,35.92,7/7/2022,7/8/2022,1,1,Dentro do Prazo,Truck,Convencional,5.031,2015.04
706752,Cargas Maputo,Moamba,Macomia,6828,11.39,2/22/2022,2/26/2022,7,4,Dentro do Prazo,Truck,Convencional,4.367,2280.24
845373,QuickMove,Maputo,Tete,3741,3.38,3/29/2023,3/30/2023,1,1,Dentro do Prazo,Truck,Convencional,3.9684,2277.76
765340,QuickMove,Maputo,Nacala,4571,29.36,1/24/2023,1/27/2023,1,3,Atraso,Truck,Convencional,6.0648,2032.28
427385,QuickMove,Maputo,Chimoio,5569,28.06,1/3/2023,1/4/2023,2,1,Dentro do Prazo,Truck,Convencional,4.3608,2412.23
727342,Cargas Maputo,Moamba,Gur��,3905,40.94,7/3/2022,7/12/2022,7,9,Atraso,Truck,Convencional,4.531,2431.44
331595,Cargas Maputo,Moamba,Maganja da Costa,5321,14.79,5/4/2022,5/8/2022,6,4,Dentro do Prazo,Truck,Convencional,5.523,2075.63
260138,QuickMove,Maputo,Beira,1916,35.65,12/8/2022,12/13/2022,3,5,Atraso,Truck,Convencional,5.771,2398.93
933280,QuickMove,Maputo,Lichinga,10179,53.54,2/10/2023,2/10/2023,3,0,Dentro do Prazo,Truck,Convencional,6.0804,2420.3
223557,QuickMove,Maputo,Mandimba,10466,14.35,8/30/2023,9/2/2023,3,3,Dentro do Prazo,Truck,Convencional,3.8916,2172.67
308759,QuickMove,Maputo,Chimoio,11309,55.78,6/13/2023,6/18/2023,2,5,Atraso,Truck,Convencional,5.7288,2462.87
471646,TransLift,Matola,Ressano Garcia,1259,11.17,5/14/2022,5/21/2022,4,7,Atraso,Truck,Convencional,5.799,2133.96
729458,TransLift,Matola,Macomia,1246,20.72,3/6/2023,3/15/2023,5,9,Atraso,VUC,Convencional,1.0716,2517.29
824919,Cargas Maputo,Moamba,Mandimba,11341,48.24,8/9/2023,8/18/2023,3,9,Atraso,Carreta,Convencional,8.196,2399.84
426017,TransLift,Matola,Dondo,9219,53.05,7/17/2022,7/20/2022,11,3,Dentro do Prazo,Truck,Convencional,3.872,2496.65
705562,QuickMove,Maputo,Massinga,6524,3.17,1/5/2022,1/5/2022,1,0,Dentro do Prazo,Truck,Convencional,4.75,2393.7
508024,QuickMove,Maputo,Montepuez,213,2.3,7/8/2023,7/8/2023,1,0,Dentro do Prazo,VUC,Convencional,81720.0,98064.0
246527,Cargas Maputo,Moamba,B�zi,9110,74.03,9/9/2022,9/15/2022,6,6,Dentro do Prazo,Carreta,Convencional,8.671,2364.41
755942,QuickMove,Maputo,Lichinga,1522,24.24,8/11/2023,8/12/2023,3,1,Dentro do Prazo,VUC,Convencional,75840.0,91008.0
634789,QuickMove,Maputo,Beira,7576,4.05,1/20/2023,1/23/2023,3,3,Dentro do Prazo,Truck,Convencional,3.9108,2186.69
351795,QuickMove,Maputo,Quelimane,6973,34.54,10/11/2022,10/18/2022,2,7,Atraso,Truck,Convencional,5.584,2449.7
558917,QuickMove,Maputo,Tete,9614,19.78,2/23/2023,2/27/2023,1,4,Atraso,Truck,Convencional,4.878,2183.85
365991,Cargas Maputo,Moamba,Chokw�,4205,50.4,11/20/2022,11/20/2022,7,0,Dentro do Prazo,Truck,Convencional,3.282,2576.94
477789,QuickMove,Maputo,Mandimba,4482,5.08,11/8/2022,11/11/2022,3,3,Dentro do Prazo,Truck,Convencional,4.009,2149.81
392807,TransLift,Matola,Chokw�,2987,43.15,6/21/2023,6/24/2023,7,3,Dentro do Prazo,Toco,Convencional,3.2112,2156.85
398852,QuickMove,Maputo,Beira,1024,23.9,8/2/2023,8/9/2023,3,7,Atraso,VUC,Convencional,82560.0,99072.0
223786,QuickMove,Maputo,Mutarara,1832,36.75,8/14/2022,8/17/2022,3,3,Dentro do Prazo,Truck,Convencional,5.467,2244.56
776711,QuickMove,Maputo,Mandimba,1849,37.59,3/22/2023,4/1/2023,3,10,Atraso,Truck,Convencional,6.3804,2493.66
559111,Cargas Maputo,Moamba,Nametil,7882,15.01,7/19/2022,7/22/2022,4,3,Dentro do Prazo,Truck,Convencional,3.755,2114.51
468979,QuickMove,Maputo,Cuamba,11596,30.85,9/24/2022,9/24/2022,3,0,Dentro do Prazo,Truck,Convencional,4.286,2588.14
951146,QuickMove,Maputo,Macomia,10981,36.75,12/29/2022,12/29/2022,1,0,Dentro do Prazo,Truck,Convencional,4.165,2476.0
220022,QuickMove,Maputo,Songo,8034,96.8,1/22/2022,1/24/2022,1,2,Atraso,Carreta,Convencional,8.553,2025.26
574593,QuickMove,Maputo,Vilankulo,7230,14.38,10/29/2022,10/29/2022,2,0,Dentro do Prazo,Truck,Convencional,3.161,2569.79
599410,QuickMove,Maputo,Mocuba,1037,15.17,1/1/2022,1/2/2022,1,1,Dentro do Prazo,VUC,Convencional,61700.0,74040.0
372589,QuickMove,Maputo,Macomia,11179,50.03,3/12/2023,3/19/2023,1,7,Atraso,Truck,Convencional,4.9356,2334.92
869761,QuickMove,Maputo,Chimoio,3356,53.82,8/7/2023,8/9/2023,2,2,Dentro do Prazo,Truck,Convencional,4.5576,2279.47
672347,ExpressCargo,Maputo,Vilankulo,6587,57.47,6/4/2022,6/6/2022,2,2,Dentro do Prazo,Truck,Urgente,7.4386,2081.93
546682,TransLift,Matola,Maganja da Costa,2577,55.9,6/14/2022,6/20/2022,10,6,Dentro do Prazo,Truck,Convencional,4.976,2303.97
782540,QuickMove,Maputo,Nampula,2598,25.82,1/9/2022,1/11/2022,3,2,Dentro do Prazo,Truck,Convencional,5.953,2509.14
468052,QuickMove,Maputo,Cuamba,792,2.42,1/5/2023,1/7/2023,3,2,Dentro do Prazo,VUC,Convencional,63000.0,75600.0
793636,ExpressCargo,Maputo,Songo,8353,41.11,7/25/2023,7/25/2023,1,0,Dentro do Prazo,Truck,Urgente,6.62376,2178.95
847181,TransLift,Matola,B�zi,414,10.74,1/1/2022,1/3/2022,12,2,Dentro do Prazo,VUC,Convencional,75500.0,90600.0
243974,QuickMove,Maputo,Mueda,618,28.76,8/19/2023,8/28/2023,2,9,Atraso,VUC,Convencional,62040.0,74448.0
602126,QuickMove,Maputo,Gur��,3119,39.59,1/6/2023,1/7/2023,1,1,Dentro do Prazo,Truck,Convencional,4.914,2137.9
358219,ExpressCargo,Maputo,Maganja da Costa,18033,83.5,7/26/2022,7/26/2022,1,0,Dentro do Prazo,Carreta,Urgente,6.916,2435.3
100552,QuickMove,Maputo,Inhambane,7005,17.74,9/24/2022,9/30/2022,3,6,Atraso,Truck,Convencional,5.346,2075.42
